,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_bootstrap,param_criterion,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
312,135.97844123840332,1.3795452357070757,31.288758754730225,1.6846694779488323,False,log_loss,70,log2,1,2,300,"{'bootstrap': False, 'criterion': 'log_loss', 'max_depth': 70, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 300}",0.9103702782269768,0.9106704814031596,0.9106786261618379,0.9105731285973248,0.00014347540750065567,230
313,154.73612221082053,0.8086075314659147,32.01089056332906,1.4902660869523465,False,log_loss,70,log2,1,2,350,"{'bootstrap': False, 'criterion': 'log_loss', 'max_depth': 70, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 350}",0.9107235559978438,0.910496330389352,0.9104696445986559,0.9105631769952839,0.00011392717323758469,238
314,174.00683530171713,1.2052793779624562,32.40134072303772,0.9910738905717444,False,log_loss,70,log2,1,2,400,"{'bootstrap': False, 'criterion': 'log_loss', 'max_depth': 70, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 400}",0.9105427706597006,0.9106737985653274,0.9107300422607161,0.910648870495248,7.84589899040209e-05,162
315,193.22133708000183,0.8622149194296953,33.93665178616842,0.7567736711865416,False,log_loss,70,log2,1,2,450,"{'bootstrap': False, 'criterion': 'log_loss', 'max_depth': 70, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 450}",0.9107086287680889,0.9105958452543849,0.9105791111317513,0.910627861718075,5.751808406079884e-05,180
316,214.14833656946817,1.6314854925284799,35.11002270380656,1.0420934087264604,False,log_loss,70,log2,1,2,500,"{'bootstrap': False, 'criterion': 'log_loss', 'max_depth': 70, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 500}",0.9107102873491728,0.9107136045113405,0.9106122828084469,0.9106787248896534,4.700115961338421e-05,135
317,332.47521527608234,2.019252568389078,37.895698149998985,1.0801679829179045,False,log_loss,70,log2,1,2,800,"{'bootstrap': False, 'criterion': 'log_loss', 'max_depth': 70, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 800}",0.9107036530248372,0.9106024795787204,0.9107466280990639,0.9106842535675406,6.042600536667654e-05,128
318,135.7850637435913,0.9141181267978555,29.588780800501507,1.093748291819487,False,log_loss,70,log2,1,3,300,"{'bootstrap': False, 'criterion': 'log_loss', 'max_depth': 70, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 3, 'n_estimators': 300}",0.9103984741054029,0.9105444292407845,0.9105558909580643,0.9104995981014171,7.165840108080085e-05,300
319,154.07108386357626,1.7063056975941138,32.36593786875407,0.46311112718261116,False,log_loss,70,log2,1,3,350,"{'bootstrap': False, 'criterion': 'log_loss', 'max_depth': 70, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 3, 'n_estimators': 350}",0.9104266699838288,0.9104548658622549,0.9105874040509252,0.9104896466323362,7.007679861850722e-05,310
320,174.60987178484598,0.9648419107135431,31.795943180720013,1.2365112934201343,False,log_loss,70,log2,1,3,400,"{'bootstrap': False, 'criterion': 'log_loss', 'max_depth': 70, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 3, 'n_estimators': 400}",0.9105958452543849,0.9104979889704358,0.9105923798024295,0.9105620713424166,4.533516029412119e-05,240
321,194.1481281121572,1.6558367609790972,32.4292197227478,0.7868846874670002,False,log_loss,70,log2,1,3,450,"{'bootstrap': False, 'criterion': 'log_loss', 'max_depth': 70, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 3, 'n_estimators': 450}",0.9104333043081644,0.9106472612679852,0.9107167735900379,0.910599113055396,0.00012063000241270979,206
322,213.40569599469504,1.1170577478406618,32.833840688069664,1.062292022541179,False,log_loss,70,log2,1,3,500,"{'bootstrap': False, 'criterion': 'log_loss', 'max_depth': 70, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 3, 'n_estimators': 500}",0.9106240411328109,0.9106903843761662,0.9104348143381256,0.9105830799490343,0.00010828165439666192,226
323,331.87037483851117,0.8216598536241497,38.671940326690674,0.6687023850495999,False,log_loss,70,log2,1,3,800,"{'bootstrap': False, 'criterion': 'log_loss', 'max_depth': 70, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 3, 'n_estimators': 800}",0.91069204295725,0.9107152630924245,0.9107482866828986,0.9107185309108576,2.3077379208415743e-05,103
324,134.93427085876465,0.8324643197500674,31.214304049809773,0.49110299932804674,False,log_loss,70,log2,1,4,300,"{'bootstrap': False, 'criterion': 'log_loss', 'max_depth': 70, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 4, 'n_estimators': 300}",0.910496330389352,0.9103487166728863,0.9103983254937604,0.9104144575186662,6.133315575810409e-05,369
325,154.84463302294412,0.15938530314537985,31.6641210714976,1.2568846707047427,False,log_loss,70,log2,1,4,350,"{'bootstrap': False, 'criterion': 'log_loss', 'max_depth': 70, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 4, 'n_estimators': 350}",0.9104001326864867,0.9104399386325,0.9104580345118124,0.9104327019435997,2.41858442577768e-05,362
326,176.817342599233,0.99324617504868,33.16026282310486,0.9474919936635788,False,log_loss,70,log2,1,4,400,"{'bootstrap': False, 'criterion': 'log_loss', 'max_depth': 70, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 4, 'n_estimators': 400}",0.9104747688352615,0.9104316457270805,0.9105028162753515,0.9104697436125644,2.927173133091939e-05,334
327,193.40036956469217,1.2471150737282193,33.43718417485555,1.1440114654308107,False,log_loss,70,log2,1,4,450,"{'bootstrap': False, 'criterion': 'log_loss', 'max_depth': 70, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 4, 'n_estimators': 450}",0.9105411120786168,0.9105643322137911,0.9105608667095687,0.9105554370006589,1.0227576236580904e-05,247
328,215.10141770044962,0.8125308425669834,36.02944898605347,0.6433099364913145,False,log_loss,70,log2,1,4,500,"{'bootstrap': False, 'criterion': 'log_loss', 'max_depth': 70, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 4, 'n_estimators': 500}",0.910565990794875,0.9106555541734046,0.9104514001764733,0.9105576483815843,8.355401650186484e-05,243
329,333.7112042109172,0.8553287336382726,40.431960582733154,1.1659070934028501,False,log_loss,70,log2,1,4,800,"{'bootstrap': False, 'criterion': 'log_loss', 'max_depth': 70, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 4, 'n_estimators': 800}",0.9105029647136874,0.9106754571464113,0.9106570645719858,0.9106118288106947,7.734388754745848e-05,194
330,138.98858761787415,0.8693384519989208,34.57162404060364,0.29351945611641206,False,log_loss,70,log2,1,5,300,"{'bootstrap': False, 'criterion': 'log_loss', 'max_depth': 70, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 300}",0.9103619853215574,0.9104565244433387,0.9104696445986559,0.9104293847878506,4.7958667352530784e-05,364
331,156.9837585290273,0.2816536878196988,34.396418730417885,0.8070093050192501,False,log_loss,70,log2,1,5,350,"{'bootstrap': False, 'criterion': 'log_loss', 'max_depth': 70, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 350}",0.9104797445785131,0.9103785711323963,0.9103601780655605,0.9104061645921565,5.2567968834467506e-05,370
332,177.43650563557944,1.034244978775103,35.24361721674601,0.4980458099719326,False,log_loss,70,log2,1,5,400,"{'bootstrap': False, 'criterion': 'log_loss', 'max_depth': 70, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 400}",0.9104996475515197,0.9105377949164489,0.910229149942613,0.9104221974701939,0.00013739072334425609,366
333,197.5957457224528,1.2920351818034264,36.11336239178976,0.852817702903988,False,log_loss,70,log2,1,5,450,"{'bootstrap': False, 'criterion': 'log_loss', 'max_depth': 70, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 450}",0.910396815524319,0.9105195505245263,0.9104945233561775,0.910470296468341,5.295392109912576e-05,333
334,216.34228523572287,0.8766201912600564,37.08965182304382,1.000548284293357,False,log_loss,70,log2,1,5,500,"{'bootstrap': False, 'criterion': 'log_loss', 'max_depth': 70, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 500}",0.9105676493759589,0.9105626736327073,0.9105326707843775,0.9105543312643478,1.5450389415533805e-05,249
335,331.93912776311237,2.399912736607494,40.12894344329834,1.2276102603995471,False,log_loss,70,log2,1,5,800,"{'bootstrap': False, 'criterion': 'log_loss', 'max_depth': 70, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 800}",0.9105029647136874,0.910552722146204,0.9106388201498032,0.9105648356698982,5.612027543751343e-05,235
336,136.90459394454956,0.5017846696476483,33.516079346338906,0.7707900280274464,False,log_loss,80,sqrt,1,2,300,"{'bootstrap': False, 'criterion': 'log_loss', 'max_depth': 80, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 300}",0.910496330389352,0.9105576978894556,0.9105227192813687,0.9105255825200587,2.5134851224150036e-05,279
337,157.04356956481934,1.293050080176653,34.582343657811485,0.8238832740753957,False,log_loss,80,sqrt,1,2,350,"{'bootstrap': False, 'criterion': 'log_loss', 'max_depth': 80, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 350}",0.9104432557946677,0.9106406269436497,0.9105675010449078,0.910550461261075,8.14723195832731e-05,254
338,177.56685161590576,0.6765616167424982,35.361234188079834,0.535903702714242,False,log_loss,80,sqrt,1,2,400,"{'bootstrap': False, 'criterion': 'log_loss', 'max_depth': 80, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 400}",0.9104863789028486,0.9104863789028486,0.9107018463355249,0.9105582013804073,0.00010157232184684904,242
339,195.6127872467041,0.3443966409525674,36.796064933141075,0.20577350825955654,False,log_loss,80,sqrt,1,2,450,"{'bootstrap': False, 'criterion': 'log_loss', 'max_depth': 80, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 450}",0.9105643322137911,0.9107567276195215,0.9107068220870292,0.910675960640114,8.152022127802128e-05,136
340,216.93662730852762,1.3558280434295773,36.80855282147726,0.08255224179093867,False,log_loss,80,sqrt,1,2,500,"{'bootstrap': False, 'criterion': 'log_loss', 'max_depth': 80, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 500}",0.9106704814031596,0.9106820914707467,0.9106305272306294,0.9106610333681786,2.2085692781698605e-05,149
341,335.2046734491984,0.7062918145288711,41.483402808507286,1.0101958203781394,False,log_loss,80,sqrt,1,2,800,"{'bootstrap': False, 'criterion': 'log_loss', 'max_depth': 80, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 800}",0.910735166065431,0.9106688228220757,0.9107101392546988,0.9107047093807351,2.7355305800652038e-05,112
342,137.7284209728241,0.3500529134903417,33.26682782173157,0.28329324785100873,False,log_loss,80,sqrt,1,3,300,"{'bootstrap': False, 'criterion': 'log_loss', 'max_depth': 80, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 3, 'n_estimators': 300}",0.9103702782269768,0.9105129162001907,0.9106388201498032,0.9105073381923235,0.00010970270950058407,296
343,155.79658023516336,0.8319252428403395,33.968154748280845,0.5409908810801353,False,log_loss,80,sqrt,1,3,350,"{'bootstrap': False, 'criterion': 'log_loss', 'max_depth': 80, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 3, 'n_estimators': 350}",0.9104482315379193,0.9105858937678816,0.9104364729219603,0.9104901994092538,6.783619470073655e-05,309
344,175.96102595329285,0.7645013234672149,35.54685107866923,1.3232970338666898,False,log_loss,80,sqrt,1,3,400,"{'bootstrap': False, 'criterion': 'log_loss', 'max_depth': 80, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 3, 'n_estimators': 400}",0.910496330389352,0.9106273582949787,0.9107117978385335,0.9106118288409547,8.86469716381118e-05,193
345,196.5571052233378,0.9898723341514466,35.57685041427612,0.546404425757694,False,log_loss,80,sqrt,1,3,450,"{'bootstrap': False, 'criterion': 'log_loss', 'max_depth': 80, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 3, 'n_estimators': 450}",0.9106240411328109,0.9106273582949787,0.910618917143786,0.910623438857192,3.472300899546694e-06,183
346,219.79028685887656,4.241924237957483,35.802520990371704,1.3248333220045796,False,log_loss,80,sqrt,1,3,500,"{'bootstrap': False, 'criterion': 'log_loss', 'max_depth': 80, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 3, 'n_estimators': 500}",0.9105361363353651,0.9106124310652237,0.9106006727216034,0.9105830800407307,3.35395116866071e-05,225
347,336.06878129641217,0.946876497354103,40.59113693237305,0.4440407211521501,False,log_loss,80,sqrt,1,3,800,"{'bootstrap': False, 'criterion': 'log_loss', 'max_depth': 80, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 3, 'n_estimators': 800}",0.9105892109300493,0.9106854086329146,0.9107433109313944,0.9106726434981195,6.355529929855061e-05,140
348,138.06680488586426,1.386302502314468,33.94970258076986,0.5509361416365273,False,log_loss,80,sqrt,1,4,300,"{'bootstrap': False, 'criterion': 'log_loss', 'max_depth': 80, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 4, 'n_estimators': 300}",0.9104764274163453,0.9105759422813783,0.910595696970099,0.9105493555559407,5.219480874741013e-05,256
349,158.03416768709818,0.44959302084986635,34.25363262494405,0.3866435062487645,False,log_loss,80,sqrt,1,4,350,"{'bootstrap': False, 'criterion': 'log_loss', 'max_depth': 80, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 4, 'n_estimators': 350}",0.9104648173487582,0.9105510635651201,0.9104066184129344,0.9104741664422709,5.933888359594338e-05,329
350,178.1342408657074,0.9357705881488775,34.695818503697716,0.8490410157545505,False,log_loss,80,sqrt,1,4,400,"{'bootstrap': False, 'criterion': 'log_loss', 'max_depth': 80, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 4, 'n_estimators': 400}",0.9104316457270805,0.9104780859974292,0.9106089656407773,0.9105062324550958,7.507665086537537e-05,297
351,197.65978503227234,0.8257739072329782,36.293055375417076,1.0193365069857538,False,log_loss,80,sqrt,1,4,450,"{'bootstrap': False, 'criterion': 'log_loss', 'max_depth': 80, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 4, 'n_estimators': 450}",0.910609113903056,0.9105212091056102,0.9105575495418992,0.9105626241835217,3.606593354950027e-05,239
352,215.97647190093994,1.151134725038417,36.502831856409706,1.0866560325289258,False,log_loss,80,sqrt,1,4,500,"{'bootstrap': False, 'criterion': 'log_loss', 'max_depth': 80, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 4, 'n_estimators': 500}",0.9105576978894556,0.9104681345109259,0.9105376465358818,0.9105211596454211,3.83776224833444e-05,283
353,334.69541994730633,0.7607645997791337,42.66051427523295,0.4867193764916991,False,log_loss,80,sqrt,1,4,800,"{'bootstrap': False, 'criterion': 'log_loss', 'max_depth': 80, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 4, 'n_estimators': 800}",0.910678774308579,0.9105759422813783,0.9106703332426641,0.9106416832775405,4.661345893439423e-05,167
354,137.34510246912637,0.45851503805160243,31.85426648457845,1.4323751179752346,False,log_loss,80,sqrt,1,5,300,"{'bootstrap': False, 'criterion': 'log_loss', 'max_depth': 80, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 300}",0.91026910478086,0.9105212091056102,0.9103701295685692,0.9103868144850131,0.0001035951654824169,372
355,156.7469310760498,0.22650090054814898,34.49598693847656,0.2652375555068566,False,log_loss,80,sqrt,1,5,350,"{'bootstrap': False, 'criterion': 'log_loss', 'max_depth': 80, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 350}",0.9104150599162416,0.9104764274163453,0.9104795961016645,0.9104570278114171,2.970396506372767e-05,347
356,176.94351824124655,1.2094634795621486,35.03016980489095,0.6451658081406012,False,log_loss,80,sqrt,1,5,400,"{'bootstrap': False, 'criterion': 'log_loss', 'max_depth': 80, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 400}",0.9104581830244226,0.9105278434299456,0.910461351679482,0.91048245937795,3.2117432705350084e-05,317
357,196.40047629674277,0.4616431773653357,37.78715229034424,1.267640733455971,False,log_loss,80,sqrt,1,5,450,"{'bootstrap': False, 'criterion': 'log_loss', 'max_depth': 80, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 450}",0.910466475929842,0.9105394534975328,0.9106172585599511,0.9105410626624421,6.156726643510384e-05,262
358,216.85217213630676,0.9001279414140299,35.767887592315674,0.2958567419320952,False,log_loss,80,sqrt,1,5,500,"{'bootstrap': False, 'criterion': 'log_loss', 'max_depth': 80, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 500}",0.9103852054567317,0.9105875523489655,0.9104961819400124,0.9104896465819031,8.273692999854257e-05,311
359,333.70952518781024,1.6776834649625922,40.87631607055664,0.5157557034582226,False,log_loss,80,sqrt,1,5,800,"{'bootstrap': False, 'criterion': 'log_loss', 'max_depth': 80, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 800}",0.9105062818758553,0.9105693079570427,0.9105310122005427,0.9105355340111468,2.5928193224333648e-05,271
360,137.94409481684366,0.32293643572883396,32.79431390762329,0.5508428824349532,False,log_loss,80,log2,1,2,300,"{'bootstrap': False, 'criterion': 'log_loss', 'max_depth': 80, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 300}",0.910494671808268,0.9105013061326036,0.9105326707843775,0.9105095495750831,1.6571990511615895e-05,294
361,167.3083135286967,12.278060391614328,34.43757311503092,1.1795298066780149,False,log_loss,80,log2,1,2,350,"{'bootstrap': False, 'criterion': 'log_loss', 'max_depth': 80, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 350}",0.9104581830244226,0.9103686196458929,0.9105641838772383,0.9104636621825178,7.993271347619511e-05,340
362,183.57871238390604,6.265973788498017,35.82472904523214,2.1576984962396693,False,log_loss,80,log2,1,2,400,"{'bootstrap': False, 'criterion': 'log_loss', 'max_depth': 80, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 400}",0.9106389683625659,0.9106671642409918,0.9106520888204815,0.9106527404746797,1.152013830785845e-05,160
363,206.6017962296804,1.3750090551636882,36.25598247845968,0.2736173216831593,False,log_loss,80,log2,1,2,450,"{'bootstrap': False, 'criterion': 'log_loss', 'max_depth': 80, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 450}",0.9106323340382303,0.9106588713355724,0.9106686746588293,0.9106532933442107,1.5351344503632347e-05,158
364,219.0426023801168,0.6555160161214713,37.515660524368286,0.22373245470235673,False,log_loss,80,log2,1,2,500,"{'bootstrap': False, 'criterion': 'log_loss', 'max_depth': 80, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 500}",0.9107185802545922,0.91069204295725,0.9107698482727508,0.9107268238281977,3.229431486999392e-05,98
365,337.49213155110675,2.0330850995726415,41.31434853871664,0.8847731085733007,False,log_loss,80,log2,1,2,800,"{'bootstrap': False, 'criterion': 'log_loss', 'max_depth': 80, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 800}",0.9107185802545922,0.9107152630924245,0.9106952120001858,0.9107096851157341,1.0323248728604764e-05,109
366,138.3787443637848,0.6030540499168309,33.34529519081116,0.539218185505976,False,log_loss,80,log2,1,3,300,"{'bootstrap': False, 'criterion': 'log_loss', 'max_depth': 80, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 3, 'n_estimators': 300}",0.9105129162001907,0.910552722146204,0.9104994991076819,0.9105217124846923,2.260094279971106e-05,282
367,158.69120168685913,1.09081061104721,34.67706346511841,0.8926485482467511,False,log_loss,80,log2,1,3,350,"{'bootstrap': False, 'criterion': 'log_loss', 'max_depth': 80, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 3, 'n_estimators': 350}",0.9104764274163453,0.9105726251192106,0.9105558909580643,0.91053498116454,4.196358824870617e-05,272
368,179.71980492273966,0.24180430418275015,36.18589035669962,0.5624115242546937,False,log_loss,80,log2,1,3,400,"{'bootstrap': False, 'criterion': 'log_loss', 'max_depth': 80, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 3, 'n_estimators': 400}",0.9105892109300493,0.9107152630924245,0.9105426222873861,0.9106156987699533,7.292652072762158e-05,188
369,199.003924369812,0.4837530052790757,36.60021209716797,0.3178716060074632,False,log_loss,80,log2,1,3,450,"{'bootstrap': False, 'criterion': 'log_loss', 'max_depth': 80, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 3, 'n_estimators': 450}",0.9106273582949787,0.9106754571464113,0.910618917143786,0.910640577528392,2.490320023939506e-05,169
370,218.8337017695109,0.8612881347404797,37.9265550772349,0.4958989407283638,False,log_loss,80,log2,1,3,500,"{'bootstrap': False, 'criterion': 'log_loss', 'max_depth': 80, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 3, 'n_estimators': 500}",0.9105825766057138,0.9106240411328109,0.9107565796020726,0.9106543991135325,7.420901082110251e-05,156
371,336.0620351632436,0.685284112989877,40.77275538444519,1.0428173775940726,False,log_loss,80,log2,1,3,800,"{'bootstrap': False, 'criterion': 'log_loss', 'max_depth': 80, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 3, 'n_estimators': 800}",0.9106190653895593,0.9106140896463076,0.9106554059881511,0.9106295203413394,1.841628877513575e-05,177
372,138.48024487495422,0.4324504211967017,33.97018051147461,0.16087811827619972,False,log_loss,80,log2,1,4,300,"{'bootstrap': False, 'criterion': 'log_loss', 'max_depth': 80, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 4, 'n_estimators': 300}",0.9102973006592859,0.9105129162001907,0.9101893439305783,0.9103331869300183,0.00013451300243432111,380
373,159.45497727394104,0.5380720176402088,34.477932135264076,0.14615080557148188,False,log_loss,80,log2,1,4,350,"{'bootstrap': False, 'criterion': 'log_loss', 'max_depth': 80, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 4, 'n_estimators': 350}",0.9103619853215574,0.9106124310652237,0.9105857454670904,0.9105200539512905,0.00011230108063060409,285
374,178.3948802947998,1.4559451148514273,34.91984637578329,0.14016040814150346,False,log_loss,80,log2,1,4,400,"{'bootstrap': False, 'criterion': 'log_loss', 'max_depth': 80, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 4, 'n_estimators': 400}",0.9104648173487582,0.910678774308579,0.9106139413922816,0.9105858443498729,8.957856145317523e-05,220
375,197.9113323688507,1.0948294163354049,36.56263788541158,0.5523685369410302,False,log_loss,80,log2,1,4,450,"{'bootstrap': False, 'criterion': 'log_loss', 'max_depth': 80, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 4, 'n_estimators': 450}",0.9105245262677779,0.9104001326864867,0.9106437959013076,0.9105228182851907,9.94824221244066e-05,281
376,216.60926214853922,2.166352396485124,35.05234670639038,2.0188194416400056,False,log_loss,80,log2,1,4,500,"{'bootstrap': False, 'criterion': 'log_loss', 'max_depth': 80, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 4, 'n_estimators': 500}",0.9104631587676743,0.9105742837002944,0.9106686746588293,0.9105687057089327,8.399416991686585e-05,231
377,334.2203958829244,3.64151116368457,37.73265139261881,2.0452669593927397,False,log_loss,80,log2,1,4,800,"{'bootstrap': False, 'criterion': 'log_loss', 'max_depth': 80, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 4, 'n_estimators': 800}",0.9106041381598042,0.9106538955923208,0.9105675010449078,0.9106085115990109,3.540574043423924e-05,199
378,133.76453312238058,0.6875859525793091,28.610068718592327,0.30782108091854654,False,log_loss,80,log2,1,5,300,"{'bootstrap': False, 'criterion': 'log_loss', 'max_depth': 80, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 300}",0.9102077372807563,0.9105245262677779,0.9102556872839694,0.9103293169441679,0.00013941499374229354,381
379,153.90878375371298,0.770048095324495,30.08098602294922,0.7237154202538132,False,log_loss,80,log2,1,5,350,"{'bootstrap': False, 'criterion': 'log_loss', 'max_depth': 80, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 350}",0.9104415972135838,0.9104432557946677,0.9104878890208384,0.9104575806763634,2.1441929817085462e-05,346
380,177.32706928253174,0.9068172575945782,35.415594498316445,1.3958742947057226,False,log_loss,80,log2,1,5,400,"{'bootstrap': False, 'criterion': 'log_loss', 'max_depth': 80, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 400}",0.910496330389352,0.9104880374839325,0.9104364729219603,0.9104736135984149,2.647974642003989e-05,330
381,198.5187427997589,0.9679421439516024,34.96685520807902,2.2287620237019183,False,log_loss,80,log2,1,5,450,"{'bootstrap': False, 'criterion': 'log_loss', 'max_depth': 80, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 450}",0.9105543807272878,0.9105344777542812,0.9105343293682122,0.9105410626165936,9.41752122201246e-06,263
382,214.58487900098166,0.44503942258801094,31.993845224380493,0.6392172096909916,False,log_loss,80,log2,1,5,500,"{'bootstrap': False, 'criterion': 'log_loss', 'max_depth': 80, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 500}",0.9103984741054029,0.9104913546461003,0.9104132527482734,0.9104343604999255,4.075006417105349e-05,358
383,330.783615509669,0.3395458507827711,35.92267862955729,0.34274291946326685,False,log_loss,80,log2,1,5,800,"{'bootstrap': False, 'criterion': 'log_loss', 'max_depth': 80, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 800}",0.9106870672139984,0.910522867686694,0.9105426222873861,0.9105841857293595,7.319385663315456e-05,224
